,images,target
258,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1120.png,ViralPneumonia
259,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1017.png,ViralPneumonia
260,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-199.png,ViralPneumonia
261,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-539.png,ViralPneumonia
262,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-117.png,ViralPneumonia
263,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-288.png,ViralPneumonia
264,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-742.png,ViralPneumonia
265,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-581.png,ViralPneumonia
266,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-762.png,ViralPneumonia
267,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-680.png,ViralPneumonia
268,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-189.png,ViralPneumonia
269,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-608.png,ViralPneumonia
270,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-364.png,ViralPneumonia
271,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-782.png,ViralPneumonia
272,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-378.png,ViralPneumonia
273,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-250.png,ViralPneumonia
274,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-657.png,ViralPneumonia
275,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-504.png,ViralPneumonia
276,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-557.png,ViralPneumonia
277,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-917.png,ViralPneumonia
278,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1315.png,ViralPneumonia
279,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1187.png,ViralPneumonia
280,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-331.png,ViralPneumonia
281,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-841.png,ViralPneumonia
282,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-508.png,ViralPneumonia
283,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-386.png,ViralPneumonia
284,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-75.png,ViralPneumonia
285,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1204.png,ViralPneumonia
286,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-498.png,ViralPneumonia
287,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-160.png,ViralPneumonia
288,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-945.png,ViralPneumonia
289,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-731.png,ViralPneumonia
290,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-421.png,ViralPneumonia
291,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-955.png,ViralPneumonia
292,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-341.png,ViralPneumonia
293,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-760.png,ViralPneumonia
294,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-932.png,ViralPneumonia
295,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1043.png,ViralPneumonia
296,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-567.png,ViralPneumonia
297,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-333.png,ViralPneumonia
298,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-85.png,ViralPneumonia
299,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-139.png,ViralPneumonia
300,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1089.png,ViralPneumonia
301,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1294.png,ViralPneumonia
302,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-257.png,ViralPneumonia
303,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-465.png,ViralPneumonia
304,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-871.png,ViralPneumonia
305,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-979.png,ViralPneumonia
306,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-701.png,ViralPneumonia
307,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-939.png,ViralPneumonia
308,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-256.png,ViralPneumonia
309,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-408.png,ViralPneumonia
310,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-474.png,ViralPneumonia
311,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-982.png,ViralPneumonia
312,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-620.png,ViralPneumonia
313,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-978.png,ViralPneumonia
314,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-15.png,ViralPneumonia
315,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-637.png,ViralPneumonia
316,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-404.png,ViralPneumonia
317,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-417.png,ViralPneumonia
318,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1128.png,ViralPneumonia
319,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-586.png,ViralPneumonia
320,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-807.png,ViralPneumonia
321,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1194.png,ViralPneumonia
322,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-777.png,ViralPneumonia
323,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-755.png,ViralPneumonia
324,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-523.png,ViralPneumonia
325,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-641.png,ViralPneumonia
326,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1024.png,ViralPneumonia
327,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-132.png,ViralPneumonia
328,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-753.png,ViralPneumonia
329,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-696.png,ViralPneumonia
330,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1276.png,ViralPneumonia
331,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-776.png,ViralPneumonia
332,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-903.png,ViralPneumonia
333,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-93.png,ViralPneumonia
334,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-822.png,ViralPneumonia
335,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1208.png,ViralPneumonia
336,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-137.png,ViralPneumonia
337,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-394.png,ViralPneumonia
338,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-839.png,ViralPneumonia
339,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-409.png,ViralPneumonia
340,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-337.png,ViralPneumonia
341,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-318.png,ViralPneumonia
342,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-984.png,ViralPneumonia
343,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-577.png,ViralPneumonia
344,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-324.png,ViralPneumonia
345,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-157.png,ViralPneumonia
346,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-326.png,ViralPneumonia
347,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1072.png,ViralPneumonia
348,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-695.png,ViralPneumonia
349,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-269.png,ViralPneumonia
350,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-699.png,ViralPneumonia
351,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-282.png,ViralPneumonia
352,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-207.png,ViralPneumonia
353,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1042.png,ViralPneumonia
354,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-796.png,ViralPneumonia
355,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1235.png,ViralPneumonia
356,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1145.png,ViralPneumonia
357,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-468.png,ViralPneumonia
358,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-992.png,ViralPneumonia
359,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1249.png,ViralPneumonia
360,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-291.png,ViralPneumonia
361,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-136.png,ViralPneumonia
362,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-192.png,ViralPneumonia
363,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-872.png,ViralPneumonia
364,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-317.png,ViralPneumonia
365,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1267.png,ViralPneumonia
366,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-48.png,ViralPneumonia
367,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1103.png,ViralPneumonia
368,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-489.png,ViralPneumonia
369,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-443.png,ViralPneumonia
370,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-153.png,ViralPneumonia
371,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1172.png,ViralPneumonia
372,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-576.png,ViralPneumonia
373,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-279.png,ViralPneumonia
374,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-646.png,ViralPneumonia
375,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-797.png,ViralPneumonia
376,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-681.png,ViralPneumonia
377,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-481.png,ViralPneumonia
378,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-410.png,ViralPneumonia
379,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-656.png,ViralPneumonia
380,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-857.png,ViralPneumonia
381,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-572.png,ViralPneumonia
382,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-229.png,ViralPneumonia
383,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1218.png,ViralPneumonia
384,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1239.png,ViralPneumonia
385,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-11.png,ViralPneumonia
386,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1250.png,ViralPneumonia
387,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1274.png,ViralPneumonia
388,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1230.png,ViralPneumonia
389,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-391.png,ViralPneumonia
390,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-771.png,ViralPneumonia
391,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-218.png,ViralPneumonia
392,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1339.png,ViralPneumonia
393,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-981.png,ViralPneumonia
394,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-980.png,ViralPneumonia
395,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-507.png,ViralPneumonia
396,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-193.png,ViralPneumonia
397,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-623.png,ViralPneumonia
398,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-800.png,ViralPneumonia
399,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-949.png,ViralPneumonia
400,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-253.png,ViralPneumonia
401,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-881.png,ViralPneumonia
402,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-591.png,ViralPneumonia
403,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-985.png,ViralPneumonia
404,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1158.png,ViralPneumonia
405,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-87.png,ViralPneumonia
406,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-678.png,ViralPneumonia
407,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-929.png,ViralPneumonia
408,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-18.png,ViralPneumonia
409,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-211.png,ViralPneumonia
410,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-632.png,ViralPneumonia
411,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-530.png,ViralPneumonia
412,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-402.png,ViralPneumonia
413,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1018.png,ViralPneumonia
414,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-352.png,ViralPneumonia
415,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-546.png,ViralPneumonia
416,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1232.png,ViralPneumonia
417,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-624.png,ViralPneumonia
418,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-316.png,ViralPneumonia
419,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-689.png,ViralPneumonia
420,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1262.png,ViralPneumonia
421,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-779.png,ViralPneumonia
422,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-547.png,ViralPneumonia
423,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-420.png,ViralPneumonia
424,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-582.png,ViralPneumonia
425,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-213.png,ViralPneumonia
426,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-305.png,ViralPneumonia
427,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-42.png,ViralPneumonia
428,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-439.png,ViralPneumonia
429,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-191.png,ViralPneumonia
430,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-457.png,ViralPneumonia
431,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1200.png,ViralPneumonia
432,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1336.png,ViralPneumonia
433,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-433.png,ViralPneumonia
434,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-143.png,ViralPneumonia
435,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-596.png,ViralPneumonia
436,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-994.png,ViralPneumonia
437,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-663.png,ViralPneumonia
438,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1219.png,ViralPneumonia
439,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1238.png,ViralPneumonia
440,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-802.png,ViralPneumonia
441,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-158.png,ViralPneumonia
442,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1261.png,ViralPneumonia
443,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-418.png,ViralPneumonia
444,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-743.png,ViralPneumonia
445,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-697.png,ViralPneumonia
446,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-503.png,ViralPneumonia
447,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1213.png,ViralPneumonia
448,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1289.png,ViralPneumonia
449,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-571.png,ViralPneumonia
450,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-861.png,ViralPneumonia
451,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-759.png,ViralPneumonia
452,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-215.png,ViralPneumonia
453,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-67.png,ViralPneumonia
454,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-876.png,ViralPneumonia
455,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-497.png,ViralPneumonia
456,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-966.png,ViralPneumonia
457,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-772.png,ViralPneumonia
458,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-411.png,ViralPneumonia
459,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-587.png,ViralPneumonia
460,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-427.png,ViralPneumonia
461,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-461.png,ViralPneumonia
462,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1324.png,ViralPneumonia
463,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1327.png,ViralPneumonia
464,./COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1085.png,ViralPneumonia
